AL,1,6.428571428571429,1580.0
AL,2,7.571428571428571,1626.0
AL,11,8.714285714285714,1554.0
AL,12,8.428571428571429,1570.0
AL,13,6.571428571428571,1532.0
AL,14,6.857142857142857,1594.0
AL,15,5.857142857142857,1482.0
AL,16,9.428571428571429,1570.0
AL,17,9.142857142857142,1454.0
AL,18,7.0,1506.0
AL,19,9.714285714285714,1470.0
AL,20,7.0,1388.0
AL,3,7.714285714285714,1616.0
AL,21,12.285714285714286,1456.0
AL,22,11.0,1434.0
AL,23,9.285714285714286,1480.0
AL,24,9.142857142857142,1364.0
AL,25,10.714285714285714,1494.0
AL,26,10.142857142857142,1380.0
AL,27,9.428571428571429,1378.0
AL,28,7.285714285714286,1456.0
AL,29,9.428571428571429,1446.0
AL,30,7.571428571428571,1450.0
AL,4,8.0,1594.0
AL,31,9.571428571428571,1414.0
AL,32,5.285714285714286,1420.0
AL,33,5.714285714285714,1492.0
AL,34,9.285714285714286,1444.0
AL,35,9.0,1448.0
AL,36,11.142857142857142,1428.0
AL,37,7.428571428571429,1488.0
AL,38,9.857142857142858,1542.0
AL,39,9.285714285714286,1420.0
AL,40,8.857142857142858,1436.0
AL,5,5.714285714285714,1772.0
AL,41,9.714285714285714,1510.0
AL,42,7.428571428571429,1410.0
AL,43,13.285714285714286,1496.0
AL,44,11.285714285714286,1468.0
AL,45,10.428571428571429,1576.0
AL,46,14.142857142857142,1546.0
AL,47,9.0,1614.0
AL,48,7.714285714285714,1568.0
AL,49,7.0,1670.0
AL,50,8.428571428571429,1674.0
AL,6,9.142857142857142,1738.0
AL,51,11.0,1782.0
AL,52,7.571428571428571,1716.0
AL,7,9.142857142857142,1768.0
AL,8,5.571428571428571,1508.0
AL,9,7.857142857142857,1592.0
AL,10,9.428571428571429,1616.0
AR,1,7.428571428571429,984.0
AR,2,7.428571428571429,1036.0
AR,11,6.0,1010.0
AR,12,6.285714285714286,878.0
AR,13,7.142857142857143,1068.0
AR,14,7.714285714285714,966.0
AR,15,5.285714285714286,950.0
AR,16,5.285714285714286,954.0
AR,17,6.714285714285714,854.0
AR,18,5.285714285714286,842.0
AR,19,9.142857142857142,852.0
AR,20,5.0,890.0
AR,3,7.857142857142857,890.0
AR,21,8.142857142857142,796.0
AR,22,6.857142857142857,928.0
AR,23,9.285714285714286,904.0
AR,24,10.571428571428571,822.0
AR,25,10.142857142857142,822.0
AR,26,8.714285714285714,892.0
AR,27,8.714285714285714,934.0
AR,28,9.428571428571429,916.0
AR,29,11.571428571428571,828.0
AR,30,8.0,820.0
AR,4,8.428571428571429,958.0
AR,31,10.714285714285714,784.0
AR,32,8.285714285714286,792.0
AR,33,2.4285714285714284,806.0
AR,34,6.714285714285714,852.0
AR,35,9.142857142857142,766.0
AR,36,8.428571428571429,954.0
AR,37,8.571428571428571,862.0
AR,38,10.857142857142858,776.0
AR,39,6.571428571428571,778.0
AR,40,9.714285714285714,882.0
AR,5,8.142857142857142,934.0
AR,41,8.285714285714286,874.0
AR,42,6.857142857142857,844.0
AR,43,13.285714285714286,952.0
AR,44,9.0,928.0
AR,45,9.428571428571429,1030.0
AR,46,9.428571428571429,888.0
AR,47,8.0,952.0
AR,48,7.0,1000.0
AR,49,5.285714285714286,1018.0
AR,50,8.428571428571429,1202.0
AR,6,8.714285714285714,900.0
AR,51,9.714285714285714,1034.0
AR,52,5.285714285714286,1112.0
AR,7,9.285714285714286,914.0
AR,8,7.0,986.0
AR,9,7.571428571428571,958.0
AR,10,5.571428571428571,902.0
AZ,1,5.142857142857143,1738.0
AZ,2,10.0,1758.0
AZ,11,7.571428571428571,1976.0
AZ,12,5.714285714285714,1782.0
AZ,13,6.285714285714286,1692.0
AZ,14,5.571428571428571,1632.0
AZ,15,3.857142857142857,1584.0
AZ,16,4.285714285714286,1592.0
AZ,17,6.285714285714286,1574.0
AZ,18,4.857142857142857,1492.0
AZ,19,4.571428571428571,1546.0
AZ,20,4.285714285714286,1526.0
AZ,3,9.714285714285714,1768.0
AZ,21,6.142857142857143,1436.0
AZ,22,6.571428571428571,1526.0
AZ,23,9.0,1554.0
AZ,24,5.142857142857143,1368.0
AZ,25,6.285714285714286,1500.0
AZ,26,4.571428571428571,1420.0
AZ,27,5.285714285714286,1392.0
AZ,28,4.714285714285714,1350.0
AZ,29,5.428571428571429,1350.0
AZ,30,5.714285714285714,1538.0
AZ,4,7.571428571428571,1796.0
AZ,31,3.5714285714285716,1400.0
AZ,32,4.571428571428571,1386.0
AZ,33,4.571428571428571,1444.0
AZ,34,4.571428571428571,1432.0
AZ,35,4.0,1452.0
AZ,36,3.857142857142857,1428.0
AZ,37,4.857142857142857,1326.0
AZ,38,5.142857142857143,1458.0
AZ,39,4.428571428571429,1356.0
AZ,40,4.857142857142857,1336.0
AZ,5,4.428571428571429,1754.0
AZ,41,5.714285714285714,1502.0
AZ,42,6.285714285714286,1514.0
AZ,43,7.285714285714286,1436.0
AZ,44,5.285714285714286,1538.0
AZ,45,5.0,1568.0
AZ,46,7.571428571428571,1526.0
AZ,47,6.428571428571429,1586.0
AZ,48,6.571428571428571,1566.0
AZ,49,10.428571428571429,1614.0
AZ,50,9.428571428571429,1580.0
AZ,6,6.142857142857143,1932.0
AZ,51,6.0,1566.0
AZ,52,8.714285714285714,1748.0
AZ,7,6.714285714285714,1964.0
AZ,8,5.857142857142857,1896.0
AZ,9,8.0,1780.0
AZ,10,6.0,1888.0
CA,1,9.0,9238.0
CA,2,10.428571428571429,9090.0
CA,11,8.142857142857142,8876.0
CA,12,7.142857142857143,8442.0
CA,13,7.428571428571429,8214.0
CA,14,8.285714285714286,8148.0
CA,15,5.571428571428571,8150.0
CA,16,6.0,7836.0
CA,17,7.571428571428571,7820.0
CA,18,7.428571428571429,7866.0
CA,19,7.142857142857143,7530.0
CA,20,6.571428571428571,7490.0
CA,3,9.571428571428571,8610.0
CA,21,5.714285714285714,7482.0
CA,22,9.571428571428571,7612.0
CA,23,6.857142857142857,7080.0
CA,24,8.428571428571429,7204.0
CA,25,10.142857142857142,7534.0
CA,26,12.142857142857142,7646.0
CA,27,7.714285714285714,7068.0
CA,28,9.571428571428571,7152.0
CA,29,8.142857142857142,7468.0
CA,30,10.857142857142858,7348.0
CA,4,8.857142857142858,8390.0
CA,31,8.857142857142858,7396.0
CA,32,9.285714285714286,7108.0
CA,33,9.428571428571429,7166.0
CA,34,9.285714285714286,7436.0
CA,35,10.0,7390.0
CA,36,11.714285714285714,7362.0
CA,37,8.857142857142858,7388.0
CA,38,10.0,7524.0
CA,39,8.285714285714286,7552.0
CA,40,7.142857142857143,7622.0
CA,5,6.142857142857143,8652.0
CA,41,8.0,7666.0
CA,42,6.428571428571429,7526.0
CA,43,7.142857142857143,7788.0
CA,44,7.0,7552.0
CA,45,10.428571428571429,7686.0
CA,46,10.142857142857142,7496.0
CA,47,9.0,7832.0
CA,48,7.571428571428571,8302.0
CA,49,13.714285714285714,8702.0
CA,50,11.857142857142858,8504.0
CA,6,10.857142857142858,8948.0
CA,51,9.428571428571429,8806.0
CA,52,10.571428571428571,9362.0
CA,7,8.285714285714286,9018.0
CA,8,9.428571428571429,8826.0
CA,9,10.714285714285714,8856.0
CA,10,5.0,8564.0
CO,1,12.571428571428571,1172.0
CO,2,7.857142857142857,1160.0
CO,11,3.4285714285714284,1088.0
CO,12,4.142857142857143,1272.0
CO,13,4.142857142857143,1238.0
CO,14,3.2857142857142856,1070.0
CO,15,2.7142857142857144,1104.0
CO,16,4.0,1038.0
CO,17,2.4285714285714284,1078.0
CO,18,5.0,1078.0
CO,19,3.857142857142857,1078.0
CO,20,3.857142857142857,1006.0
CO,3,6.857142857142857,1050.0
CO,21,4.857142857142857,958.0
CO,22,4.428571428571429,926.0
CO,23,4.857142857142857,996.0
CO,24,6.571428571428571,890.0
CO,25,7.857142857142857,946.0
CO,26,7.0,980.0
CO,27,5.285714285714286,976.0
CO,28,6.714285714285714,970.0
CO,29,5.0,940.0
CO,30,7.0,986.0
CO,4,5.857142857142857,1138.0
CO,31,7.428571428571429,942.0
CO,32,4.285714285714286,822.0
CO,33,5.571428571428571,876.0
CO,34,7.0,926.0
CO,35,4.428571428571429,966.0
CO,36,5.142857142857143,944.0
CO,37,5.857142857142857,890.0
CO,38,5.428571428571429,934.0
CO,39,4.714285714285714,994.0
CO,40,4.142857142857143,968.0
CO,5,4.571428571428571,1026.0
CO,41,4.857142857142857,1070.0
CO,42,4.428571428571429,980.0
CO,43,6.714285714285714,1028.0
CO,44,6.285714285714286,964.0
CO,45,6.714285714285714,954.0
CO,46,5.428571428571429,956.0
CO,47,5.285714285714286,1072.0
CO,48,5.428571428571429,1024.0
CO,49,8.142857142857142,1160.0
CO,50,6.428571428571429,1066.0
CO,6,5.714285714285714,1154.0
CO,51,7.857142857142857,1026.0
CO,52,5.714285714285714,1142.0
CO,7,3.857142857142857,1106.0
CO,8,4.0,1020.0
CO,9,3.857142857142857,1042.0
CO,10,4.0,1106.0
CT,1,11.0,968.0
CT,2,6.714285714285714,948.0
CT,11,2.4285714285714284,882.0
CT,12,5.285714285714286,1020.0
CT,13,3.7142857142857144,888.0
CT,14,3.857142857142857,974.0
CT,15,4.857142857142857,934.0
CT,16,6.285714285714286,994.0
CT,17,4.0,874.0
CT,18,2.5714285714285716,860.0
CT,19,5.571428571428571,876.0
CT,20,4.142857142857143,820.0
CT,3,2.5714285714285716,962.0
CT,21,11.428571428571429,852.0
CT,22,6.285714285714286,846.0
CT,23,4.142857142857143,846.0
CT,24,5.0,870.0
CT,25,6.428571428571429,744.0
CT,26,4.571428571428571,834.0
CT,27,8.428571428571429,796.0
CT,28,4.857142857142857,820.0
CT,29,7.857142857142857,794.0
CT,30,6.571428571428571,672.0
CT,4,9.142857142857142,948.0
CT,31,5.0,782.0
CT,32,5.428571428571429,766.0
CT,33,4.428571428571429,808.0
CT,34,5.428571428571429,780.0
CT,35,5.857142857142857,702.0
CT,36,5.714285714285714,780.0
CT,37,4.428571428571429,770.0
CT,38,4.428571428571429,704.0
CT,39,4.428571428571429,840.0
CT,40,7.0,960.0
CT,5,6.428571428571429,1026.0
CT,41,5.714285714285714,832.0
CT,42,8.428571428571429,914.0
CT,43,5.428571428571429,840.0
CT,44,8.142857142857142,954.0
CT,45,7.428571428571429,908.0
CT,46,10.142857142857142,936.0
CT,47,5.142857142857143,942.0
CT,48,5.0,906.0
CT,49,6.428571428571429,928.0
CT,50,10.0,966.0
CT,6,8.285714285714286,984.0
CT,51,11.857142857142858,962.0
CT,52,5.142857142857143,966.0
CT,7,7.142857142857143,928.0
CT,8,3.2857142857142856,910.0
CT,9,6.142857142857143,1062.0
CT,10,12.0,1004.0
DE,1,12.142857142857142,272.0
DE,2,7.714285714285714,228.0
DE,11,6.428571428571429,230.0
DE,12,8.428571428571429,198.0
DE,13,4.0,186.0
DE,14,4.285714285714286,174.0
DE,15,5.285714285714286,156.0
DE,16,7.142857142857143,222.0
DE,17,7.0,160.0
DE,18,4.142857142857143,150.0
DE,19,9.428571428571429,240.0
DE,20,5.571428571428571,148.0
DE,3,8.571428571428571,260.0
DE,21,11.0,192.0
DE,22,6.0,196.0
DE,23,5.857142857142857,208.0
DE,24,6.428571428571429,198.0
DE,25,8.857142857142858,132.0
DE,26,6.285714285714286,150.0
DE,27,8.142857142857142,200.0
DE,28,6.857142857142857,164.0
DE,29,10.0,168.0
DE,30,10.0,148.0
DE,4,11.142857142857142,258.0
DE,31,5.714285714285714,176.0
DE,32,7.571428571428571,210.0
DE,33,6.285714285714286,194.0
DE,34,5.857142857142857,154.0
DE,35,5.857142857142857,166.0
DE,36,8.714285714285714,230.0
DE,37,3.857142857142857,162.0
DE,38,6.285714285714286,206.0
DE,39,3.2857142857142856,178.0
DE,40,4.857142857142857,202.0
DE,5,7.428571428571429,228.0
DE,41,3.857142857142857,186.0
DE,42,6.714285714285714,268.0
DE,43,5.142857142857143,160.0
DE,44,7.142857142857143,222.0
DE,45,5.714285714285714,214.0
DE,46,13.142857142857142,212.0
DE,47,10.142857142857142,156.0
DE,48,5.857142857142857,228.0
DE,49,7.0,208.0
DE,50,10.0,176.0
DE,6,8.571428571428571,168.0
DE,51,11.0,238.0
DE,52,6.571428571428571,220.0
DE,7,7.571428571428571,194.0
DE,8,5.428571428571429,170.0
DE,9,8.285714285714286,160.0
DE,10,12.142857142857142,206.0
FL,1,5.142857142857143,6112.0
FL,2,6.571428571428571,6144.0
FL,11,7.0,6540.0
FL,12,6.857142857142857,6468.0
FL,13,7.428571428571429,6226.0
FL,14,7.0,6220.0
FL,15,6.0,6026.0
FL,16,6.571428571428571,6088.0
FL,17,7.0,5802.0
FL,18,7.285714285714286,5918.0
FL,19,7.285714285714286,5880.0
FL,20,5.857142857142857,5676.0
FL,3,5.571428571428571,6442.0
FL,21,6.714285714285714,5680.0
FL,22,5.714285714285714,5606.0
FL,23,5.857142857142857,5456.0
FL,24,6.571428571428571,5686.0
FL,25,5.714285714285714,5434.0
FL,26,5.142857142857143,5558.0
FL,27,9.571428571428571,5536.0
FL,28,6.285714285714286,5758.0
FL,29,5.285714285714286,5624.0
FL,30,6.857142857142857,5466.0
FL,4,6.714285714285714,6282.0
FL,31,8.571428571428571,5520.0
FL,32,5.0,5678.0
FL,33,5.428571428571429,5454.0
FL,34,5.428571428571429,5396.0
FL,35,5.428571428571429,5652.0
FL,36,5.0,5538.0
FL,37,4.142857142857143,5386.0
FL,38,5.428571428571429,5516.0
FL,39,4.714285714285714,5564.0
FL,40,3.5714285714285716,5532.0
FL,5,6.428571428571429,6394.0
FL,41,4.571428571428571,5512.0
FL,42,4.857142857142857,5768.0
FL,43,6.857142857142857,5422.0
FL,44,6.285714285714286,5680.0
FL,45,8.0,5892.0
FL,46,14.428571428571429,5870.0
FL,47,7.285714285714286,6016.0
FL,48,6.428571428571429,6056.0
FL,49,7.0,6030.0
FL,50,6.714285714285714,6000.0
FL,6,6.428571428571429,6616.0
FL,51,6.714285714285714,6014.0
FL,52,6.428571428571429,6050.0
FL,7,6.142857142857143,6444.0
FL,8,6.142857142857143,6526.0
FL,9,7.571428571428571,6598.0
FL,10,6.571428571428571,6676.0
GA,1,5.714285714285714,2568.0
GA,2,7.714285714285714,2656.0
GA,11,10.0,2590.0
GA,12,11.285714285714286,2406.0
GA,13,6.714285714285714,2488.0
GA,14,5.571428571428571,2404.0
GA,15,7.0,2496.0
GA,16,10.142857142857142,2376.0
GA,17,10.0,2300.0
GA,18,6.714285714285714,2222.0
GA,19,10.142857142857142,2412.0
GA,20,5.714285714285714,2306.0
GA,3,8.0,2614.0
GA,21,11.714285714285714,2268.0
GA,22,9.571428571428571,2174.0
GA,23,7.857142857142857,2372.0
GA,24,11.0,2412.0
GA,25,9.857142857142858,2198.0
GA,26,9.142857142857142,2218.0
GA,27,9.285714285714286,2238.0
GA,28,7.571428571428571,2286.0
GA,29,7.142857142857143,2296.0
GA,30,8.142857142857142,2242.0
GA,4,9.857142857142858,2624.0
GA,31,8.428571428571429,2372.0
GA,32,5.0,2350.0
GA,33,5.0,2298.0
GA,34,8.142857142857142,2364.0
GA,35,7.285714285714286,2302.0
GA,36,11.285714285714286,2252.0
GA,37,7.0,2278.0
GA,38,6.428571428571429,2348.0
GA,39,8.571428571428571,2302.0
GA,40,7.0,2348.0
GA,5,7.428571428571429,2510.0
GA,41,8.0,2344.0
GA,42,7.857142857142857,2188.0
GA,43,11.857142857142858,2470.0
GA,44,11.714285714285714,2246.0
GA,45,14.285714285714286,2450.0
GA,46,22.714285714285715,2464.0
GA,47,9.571428571428571,2458.0
GA,48,7.428571428571429,2682.0
GA,49,6.142857142857143,2592.0
GA,50,9.142857142857142,2786.0
GA,6,8.142857142857142,2644.0
GA,51,10.857142857142858,2530.0
GA,52,9.142857142857142,2682.0
GA,7,8.714285714285714,2572.0
GA,8,6.857142857142857,2530.0
GA,9,9.142857142857142,2482.0
GA,10,11.428571428571429,2652.0
IA,1,8.857142857142858,948.0
IA,2,9.142857142857142,932.0
IA,11,5.0,790.0
IA,12,7.428571428571429,820.0
IA,13,4.428571428571429,786.0
IA,14,5.0,974.0
IA,15,7.714285714285714,826.0
IA,16,7.285714285714286,762.0
IA,17,6.857142857142857,852.0
IA,18,8.142857142857142,816.0
IA,19,6.0,734.0
IA,20,5.857142857142857,826.0
IA,3,13.0,898.0
IA,21,5.714285714285714,676.0
IA,22,3.857142857142857,700.0
IA,23,6.285714285714286,784.0
IA,24,6.714285714285714,722.0
IA,25,6.714285714285714,674.0
IA,26,3.857142857142857,822.0
IA,27,5.285714285714286,740.0
IA,28,5.571428571428571,690.0
IA,29,6.285714285714286,746.0
IA,30,5.857142857142857,790.0
IA,4,10.285714285714286,928.0
IA,31,6.0,684.0
IA,32,6.428571428571429,858.0
IA,33,6.0,772.0
IA,34,4.857142857142857,806.0
IA,35,5.0,820.0
IA,36,5.571428571428571,794.0
IA,37,4.428571428571429,790.0
IA,38,8.714285714285714,804.0
IA,39,3.857142857142857,818.0
IA,40,5.571428571428571,798.0
IA,5,8.857142857142858,904.0
IA,41,5.285714285714286,874.0
IA,42,6.285714285714286,812.0
IA,43,7.285714285714286,802.0
IA,44,6.428571428571429,808.0
IA,45,6.428571428571429,776.0
IA,46,7.571428571428571,828.0
IA,47,7.571428571428571,938.0
IA,48,4.857142857142857,852.0
IA,49,5.714285714285714,904.0
IA,50,8.571428571428571,874.0
IA,6,4.714285714285714,892.0
IA,51,8.714285714285714,932.0
IA,52,4.428571428571429,1038.0
IA,7,10.285714285714286,884.0
IA,8,6.857142857142857,950.0
IA,9,8.714285714285714,796.0
IA,10,9.714285714285714,818.0
ID,1,11.571428571428571,322.0
ID,2,6.857142857142857,300.0
ID,11,2.5714285714285716,392.0
ID,12,2.7142857142857144,370.0
ID,13,3.7142857142857144,330.0
ID,14,4.714285714285714,366.0
ID,15,4.0,338.0
ID,16,5.571428571428571,356.0
ID,17,2.857142857142857,316.0
ID,18,4.714285714285714,360.0
ID,19,4.857142857142857,302.0
ID,20,3.4285714285714284,366.0
ID,3,5.142857142857143,388.0
ID,21,4.142857142857143,340.0
ID,22,5.142857142857143,326.0
ID,23,6.142857142857143,360.0
ID,24,3.857142857142857,348.0
ID,25,4.142857142857143,292.0
ID,26,7.285714285714286,336.0
ID,27,5.857142857142857,302.0
ID,28,4.857142857142857,310.0
ID,29,6.0,290.0
ID,30,8.857142857142858,256.0
ID,4,6.285714285714286,296.0
ID,31,10.714285714285714,256.0
ID,32,7.428571428571429,306.0
ID,33,11.142857142857142,306.0
ID,34,10.857142857142858,292.0
ID,35,9.714285714285714,310.0
ID,36,6.0,276.0
ID,37,6.714285714285714,282.0
ID,38,5.142857142857143,344.0
ID,39,6.428571428571429,290.0
ID,40,4.428571428571429,290.0
ID,5,6.142857142857143,322.0
ID,41,6.285714285714286,332.0
ID,42,5.428571428571429,272.0
ID,43,8.0,302.0
ID,44,7.142857142857143,326.0
ID,45,10.571428571428571,290.0
ID,46,6.0,302.0
ID,47,5.142857142857143,290.0
ID,48,4.571428571428571,304.0
ID,49,4.571428571428571,334.0
ID,50,6.285714285714286,344.0
ID,6,11.428571428571429,304.0
ID,51,9.714285714285714,404.0
ID,52,8.142857142857142,348.0
ID,7,3.2857142857142856,258.0
ID,8,5.571428571428571,334.0
ID,9,3.7142857142857144,334.0
ID,10,2.857142857142857,338.0
IL,1,8.857142857142858,3362.0
IL,2,9.857142857142858,3414.0
IL,11,5.571428571428571,3156.0
IL,12,8.571428571428571,3356.0
IL,13,6.142857142857143,3198.0
IL,14,5.285714285714286,3236.0
IL,15,8.0,3180.0
IL,16,10.0,3308.0
IL,17,8.571428571428571,2928.0
IL,18,5.285714285714286,3056.0
IL,19,7.428571428571429,3046.0
IL,20,6.142857142857143,3000.0
IL,3,13.142857142857142,3334.0
IL,21,9.285714285714286,2998.0
IL,22,6.428571428571429,2970.0
IL,23,7.0,2964.0
IL,24,7.714285714285714,2860.0
IL,25,9.428571428571429,3108.0
IL,26,6.428571428571429,2866.0
IL,27,8.285714285714286,3088.0
IL,28,8.0,2876.0
IL,29,9.0,2948.0
IL,30,9.142857142857142,3010.0
IL,4,9.714285714285714,3306.0
IL,31,9.142857142857142,2962.0
IL,32,9.0,2846.0
IL,33,6.714285714285714,2998.0
IL,34,6.142857142857143,3042.0
IL,35,6.142857142857143,2960.0
IL,36,7.142857142857143,3034.0
IL,37,6.714285714285714,2948.0
IL,38,10.428571428571429,3086.0
IL,39,4.285714285714286,3144.0
IL,40,7.714285714285714,2986.0
IL,5,11.571428571428571,3328.0
IL,41,7.714285714285714,3160.0
IL,42,7.142857142857143,2892.0
IL,43,7.714285714285714,3128.0
IL,44,8.857142857142858,3112.0
IL,45,8.571428571428571,3036.0
IL,46,12.428571428571429,3206.0
IL,47,8.857142857142858,3134.0
IL,48,6.857142857142857,3100.0
IL,49,9.0,3326.0
IL,50,11.428571428571429,3582.0
IL,6,6.428571428571429,3358.0
IL,51,12.142857142857142,3560.0
IL,52,6.285714285714286,3528.0
IL,7,11.857142857142858,3470.0
IL,8,6.571428571428571,3420.0
IL,9,9.285714285714286,3416.0
IL,10,9.571428571428571,3416.0
IN,1,8.428571428571429,2022.0
IN,2,8.428571428571429,2100.0
IN,11,4.571428571428571,2008.0
IN,12,6.714285714285714,2024.0
