Point,AL,2000-03-01
Point,AL,2011-08-12
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2007-06-05
Point,AL,2000-03-01
Point,AL,2007-02-08
Point,AL,2007-02-08
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2011-09-06
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2007-02-08
Point,AL,2014-02-07
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2003-07-29
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2007-02-08
Point,AL,2003-03-26
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2009-11-23
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2004-04-12
Point,AL,2000-03-01
Point,AL,2007-02-08
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2005-01-25
Point,AL,2000-03-01
Point,AL,2011-09-06
Point,AL,2005-01-25
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2007-02-08
Point,AL,2007-02-08
Point,AL,2005-01-21
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2007-02-08
Point,AL,2000-03-01
Point,AL,2006-10-02
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AL,2000-03-01
Point,AK,2000-03-01
Point,AK,2012-06-02
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-12-07
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2010-05-28
Point,AK,2006-03-31
Point,AK,2000-03-01
Point,AK,2006-08-02
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2000-03-01
Point,AK,2000-03-01
Point,AK,2000-03-01
Point,AK,2007-02-08
Point,AK,2000-03-01
Point,AK,2000-03-01
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2006-08-15
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2000-03-01
Point,AK,2007-02-08
Point,AK,2005-05-19
Point,AK,2004-04-27
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2004-04-12
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2012-10-10
Point,AK,2000-03-01
Point,AK,2007-02-08
Point,AK,2003-01-30
Point,AK,2007-02-08
Point,AK,2003-01-30
Point,AK,2006-08-15
Point,AK,2012-06-11
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2003-04-11
Point,AK,2012-06-01
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2007-02-08
Point,AK,2006-01-19
Point,AZ,2012-06-11
Point,AZ,2000-03-01
Point,AZ,2007-02-08
Point,AZ,2009-09-24
Point,AZ,2002-08-29
Point,AZ,2012-03-21
Point,AZ,2004-04-12
Point,AZ,2006-10-23
Point,AZ,2012-03-21
Point,AZ,2012-03-21
Point,AZ,2000-03-01
Point,AZ,2000-03-01
Point,AZ,2000-03-01
Point,AZ,2000-03-01
Point,AZ,2012-03-21
Point,AZ,2000-03-01
Point,AZ,2012-03-21
Point,AZ,2007-02-08
Point,AZ,2000-03-01
Point,AZ,2000-03-01
Point,AZ,2003-12-09
Point,AZ,2011-09-06
Point,AZ,2003-12-09
Point,AZ,2014-02-27
Point,AZ,2002-12-23
Point,AZ,2009-09-23
Point,AZ,2000-03-01
Point,AZ,2000-03-01
Point,AZ,2000-03-01
Point,AZ,2004-04-12
Point,AZ,2014-02-27
Point,AZ,2012-03-21
Point,AZ,2009-09-21
Point,AZ,2014-02-27
Point,AZ,2000-03-01
Point,AZ,2012-06-11
Point,AZ,2014-02-27
Point,AZ,2000-03-01
Point,AZ,2000-03-01
Point,AZ,2004-03-11
Point,AZ,2007-03-19
Point,AZ,2012-06-11
Point,AR,2003-09-23
Point,AR,2000-03-01
Point,AR,2004-04-12
Point,AR,2002-10-31
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2009-03-25
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2003-09-22
Point,AR,2000-03-01
Point,AR,2007-02-08
Point,AR,2007-02-08
Point,AR,2010-05-27
Point,AR,2007-02-08
Point,AR,2008-02-23
Point,AR,2000-03-01
Point,AR,2010-03-22
Point,AR,2000-03-01
Point,AR,2007-10-22
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2007-02-08
Point,AR,2007-02-08
Point,AR,2007-02-08
Point,AR,2007-02-08
Point,AR,2007-02-08
Point,AR,2011-09-06
Point,AR,2006-07-25
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2010-03-22
Point,AR,2011-09-06
Point,AR,2012-06-11
Point,AR,2012-06-11
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2000-03-01
Point,AR,2011-08-24
Point,AR,2006-07-25
Point,AR,2007-02-08
Point,AR,2007-02-08
Point,AR,2007-02-08
Point,AR,2010-03-10
Point,CA,2007-02-08
Point,CA,2005-05-19
Point,CA,2002-10-30
Point,CA,2009-06-30
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2011-09-06
Point,CA,2011-09-06
Point,CA,2011-09-06
Point,CA,2014-02-27
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2012-06-11
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2003-01-30
Point,CA,2007-02-08
Point,CA,2012-06-11
Point,CA,2000-03-01
Point,CA,2012-06-11
Point,CA,2010-03-22
Point,CA,2007-02-08
Point,CA,2012-06-11
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2011-03-22
Point,CA,2012-03-21
Point,CA,2003-01-30
Point,CA,2003-01-30
Point,CA,2003-01-30
Point,CA,2003-01-30
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2011-09-06
Point,CA,2013-09-26
Point,CA,2008-02-06
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2013-09-26
Point,CA,2012-03-21
Point,CA,2000-03-01
Point,CA,2005-01-21
Point,CA,2005-01-21
Point,CA,2007-02-08
Point,CA,2008-03-25
Point,CA,2012-06-11
Point,CA,2007-02-08
Point,CA,2012-06-11
Point,CA,2012-03-21
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2004-02-20
Point,CA,2011-03-22
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2010-05-23
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2008-04-22
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2009-03-30
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2004-04-12
Point,CA,2011-10-28
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2012-03-21
Point,CA,2000-03-01
Point,CA,2004-11-02
Point,CA,2012-03-21
Point,CA,2010-03-22
Point,CA,2007-02-08
Point,CA,2014-02-27
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2012-06-11
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2009-08-18
Point,CA,2007-02-08
Point,CA,2005-05-17
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2008-04-22
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2003-04-25
Point,CA,2010-03-23
Point,CA,2010-03-22
Point,CA,2003-04-02
Point,CA,2013-09-26
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2005-05-19
Point,CA,2012-06-11
Point,CA,2010-03-23
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2003-04-25
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2003-07-29
Point,CA,2010-05-23
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2011-09-06
Point,CA,2012-03-21
Point,CA,2012-06-11
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2010-03-22
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2013-09-15
Point,CA,2012-06-11
Point,CA,2000-03-01
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2004-09-27
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2010-05-28
Point,CA,2012-06-11
Point,CA,2003-12-21
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2010-03-22
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2004-11-18
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2004-11-18
Point,CA,2004-11-18
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2011-03-22
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2010-03-23
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2011-03-22
Point,CA,2007-02-08
Point,CA,2004-11-18
Point,CA,2007-02-08
Point,CA,2002-08-29
Point,CA,2010-03-23
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2010-03-22
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2013-09-15
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2003-04-02
Point,CA,2007-10-22
Point,CA,2000-03-01
Point,CA,2012-03-21
Point,CA,2000-03-01
Point,CA,2011-03-22
Point,CA,2007-02-08
Point,CA,2007-02-07
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2004-11-02
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2000-03-01
Point,CA,2012-06-11
Point,CA,2012-06-11
Point,CA,2012-06-11
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2011-03-22
Point,CA,2011-03-22
Point,CA,2011-03-22
Point,CA,2011-03-22
Point,CA,2011-09-06
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2011-03-22
Point,CA,2010-03-22
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2011-03-22
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2011-03-22
Point,CA,2003-07-01
Point,CA,2011-03-22
Point,CA,2005-05-05
Point,CA,2005-05-05
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2004-04-12
Point,CA,2004-09-27
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2012-06-11
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2011-11-01
Point,CA,2000-03-01
Point,CA,2010-03-23
Point,CA,2000-03-01
Point,CA,2014-02-27
Point,CA,2000-03-01
Point,CA,2012-06-11
Point,CA,2003-10-22
Point,CA,2014-02-27
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2010-03-22
Point,CA,2010-03-22
Point,CA,2010-03-22
Point,CA,2010-03-22
Point,CA,2012-06-11
Point,CA,2010-09-10
Point,CA,2010-09-10
Point,CA,2005-05-19
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2008-11-23
Point,CA,2000-03-01
Point,CA,2005-10-17
Point,CA,2005-09-07
Point,CA,2010-03-22
Point,CA,2010-05-24
Point,CA,2012-03-21
Point,CA,2002-08-27
Point,CA,2004-03-11
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2012-06-11
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2011-03-22
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2009-03-30
Point,CA,2000-03-01
Point,CA,2009-02-13
Point,CA,2004-09-27
Point,CA,2007-02-08
Point,CA,2012-06-11
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2003-08-26
Point,CA,2012-06-11
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-08-01
Point,CA,2011-09-06
Point,CA,2007-02-08
Point,CA,2004-04-12
Point,CA,2000-03-01
Point,CA,2012-04-20
Point,CA,2005-10-17
Point,CA,2010-03-23
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2013-09-15
Point,CA,2000-03-01
Point,CA,2004-04-12
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2014-02-27
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2009-06-30
Point,CA,2011-03-22
Point,CA,2006-04-25
Point,CA,2011-03-22
Point,CA,2011-03-22
Point,CA,2012-06-11
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2002-09-09
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2007-02-07
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2007-02-08
Point,CA,2010-03-22
Point,CA,2000-03-01
Point,CA,2009-03-30
Point,CA,2010-03-22
Point,CA,2012-06-11
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2010-03-10
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2002-09-09
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2009-11-19
Point,CA,2010-03-22
Point,CA,2006-10-23
Point,CA,2012-03-21
Point,CA,2007-12-07
Point,CA,2014-04-10
Point,CA,2011-03-22
Point,CA,2000-03-01
Point,CA,2004-04-12
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2011-03-22
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2009-02-14
Point,CA,2008-04-22
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2012-07-25
Point,CA,2000-03-01
Point,CA,2004-04-12
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2000-03-01
Point,CA,2004-11-18
Point,CA,2010-03-22
Point,CA,2007-02-08
Point,CA,2008-04-11
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2004-04-12
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2004-04-12
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2012-03-21
Point,CA,2014-02-27
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2014-02-27
Point,CA,2000-03-01
Point,CA,2012-06-11
Point,CA,2007-02-08
Point,CA,2012-03-21
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2003-03-04
Point,CA,2004-04-12
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2012-06-11
Point,CA,2011-03-22
Point,CA,2000-03-01
Point,CA,2004-11-18
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2005-05-19
Point,CA,2000-03-01
Point,CA,2003-04-03
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2007-02-08
Point,CA,2000-03-01
Point,CA,2005-09-27
Point,CA,2007-02-08
Point,CA,2007-02-08
Point,CO,2000-03-01
Point,CO,2007-11-15
Point,CO,2000-03-01
Point,CO,2012-06-11
Point,CO,2007-02-08
Point,CO,2000-03-01
Point,CO,2005-08-10
Point,CO,2007-02-08
Point,CO,2000-03-01
Point,CO,2007-02-08
Point,CO,2006-08-11
Point,CO,2012-06-11
Point,CO,2007-02-08
Point,CO,2000-03-01
Point,CO,2005-05-19
Point,CO,2005-08-10
Point,CO,2000-03-01
Point,CO,2009-10-23
Point,CO,2000-03-01
Point,CO,2007-02-08
Point,CO,2011-03-22
Point,CO,2012-03-21
Point,CO,2000-03-01
Point,CO,2007-02-08
Point,CO,2009-03-25
Point,CO,2007-02-08
Point,CO,2000-03-01
Point,CO,2008-11-23
Point,CO,2007-02-08
Point,CO,2005-08-10
Point,CO,2000-03-01
Point,CO,2000-03-01
Point,CO,2007-02-08
Point,CO,2007-02-08
Point,CO,2007-02-08
Point,CO,2000-03-01
Point,CO,2012-06-11
Point,CO,2012-03-21
Point,CO,2007-02-08
Point,CO,2007-02-08
Point,CO,2012-03-21
Point,CO,2000-03-01
Point,CO,2005-05-17
Point,CO,2005-05-17
Point,CO,2007-02-08
Point,CO,2007-02-08
Point,CO,2000-03-01
Point,CO,2007-02-08
Point,CO,2003-01-05
Point,CO,2000-03-01
Point,CO,2000-03-01
Point,CO,2006-11-14
Point,CO,2000-03-01
Point,CO,2009-11-10
Point,CO,2004-05-18
Point,CO,2007-10-22
Point,CO,2000-03-01
Point,CO,2012-03-21
Point,CO,2000-03-01
Point,CO,2000-03-01
Point,CO,2000-03-01
Point,CO,2013-09-26
Point,CO,2000-03-01
Point,CO,2000-03-01
Point,CO,2012-06-11
Point,CO,2014-02-27
Point,CO,2005-08-10
Point,CO,2003-11-14
Point,CO,2000-03-01
Point,CO,2000-03-01
Point,CO,2004-04-12
Point,CO,2004-04-12
Point,CO,2000-03-01
Point,CO,2000-03-01
Point,CO,2007-02-08
Point,CO,2012-06-11
Point,CO,2007-02-08
Point,CO,2010-03-23
Point,CO,2010-03-23
Point,CO,2011-03-22
Point,CO,2011-03-22
Point,CO,2007-02-08
Point,CT,2000-03-01
Point,CT,2007-02-08
Point,CT,2000-03-01
Point,CT,2007-02-08
Point,CT,2000-03-01
Point,CT,2012-03-21
Point,CT,2012-03-21
Point,CT,2000-03-01
Point,CT,2011-07-20
Point,CT,2012-03-21
Point,CT,2000-03-01
Point,CT,2004-03-12
Point,CT,2009-05-06
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2004-04-12
Point,CT,2002-10-30
Point,CT,2000-03-01
Point,CT,2007-02-08
Point,CT,2004-11-29
Point,CT,2012-03-21
Point,CT,2012-03-21
Point,CT,2007-02-08
Point,CT,2012-03-21
Point,CT,2003-04-11
Point,CT,2000-03-01
Point,CT,2007-02-08
Point,CT,2012-03-21
Point,CT,2006-03-31
Point,CT,2007-02-08
Point,CT,2014-02-27
Point,CT,2007-02-08
Point,CT,2007-05-24
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2008-04-11
Point,CT,2007-02-08
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2007-02-08
Point,CT,2007-02-08
Point,CT,2007-05-24
Point,CT,2008-04-11
Point,CT,2000-03-01
Point,CT,2002-08-30
Point,CT,2007-07-26
Point,CT,2007-07-26
Point,CT,2000-03-01
Point,CT,2000-03-01
Point,CT,2012-03-21
Point,CT,2007-02-07
Point,CT,2000-03-01
Point,DE,2013-05-30
Point,DE,2005-05-19
Point,DE,2014-02-27
Point,DE,2011-03-22
Point,DE,2011-03-22
Point,DE,2000-03-01
Point,DE,2010-03-22
Point,DE,2000-03-01
Point,DE,2000-03-01
Point,DE,2000-03-01
Point,DE,2000-03-01
Point,DE,2000-03-01
Point,DE,2007-12-07
Point,DE,2005-05-19
Point,DE,2000-03-01
Point,DE,2000-03-01
Point,DE,2000-03-01
Point,FL,2008-04-23
Point,FL,2006-12-12
Point,FL,2000-03-01
Point,FL,2012-03-21
Point,FL,2007-02-08
